Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,CPUStartTime,FrameTime,CPUBusy,CPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,InstrumentedLatency
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3200.5367,49.4083,49.1373,0.2710,92.9447,25.5154,1.2728,3164.6698,0.0010,57.9118
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3249.9450,0.3691,0.2149,0.1542,69.0518,26.7991,NA,0.0000,25.1870,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3250.3141,51.9317,51.4711,0.4606,95.4818,25.1469,-1.6206,3215.3637,0.1926,59.5324
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3302.2458,0.3989,0.2376,0.1613,68.6970,23.5623,NA,0.0000,24.9264,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3302.6447,47.7128,47.4337,0.2791,91.8604,25.0532,1.4087,3265.4816,0.0008,58.1237
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3350.3575,0.3774,0.1929,0.1845,69.2008,26.7048,NA,0.0000,24.7311,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3350.7349,50.4587,50.0778,0.3809,95.5282,24.1418,-1.7275,3315.5121,0.8675,59.8512
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3401.1936,0.3937,0.2359,0.1578,69.2113,23.5781,NA,0.0000,23.9192,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3401.5873,49.2969,48.9587,0.3382,92.3957,24.9546,2.2077,3365.4397,0.0007,57.6435
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3450.8842,0.4480,0.2635,0.1845,68.0534,25.9874,NA,0.0000,24.6452,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3451.3322,49.2855,49.0019,0.2836,93.5928,24.2268,-1.0840,3415.2977,0.7006,58.7275
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3500.6177,0.3844,0.1944,0.1900,68.5341,26.2756,NA,0.0000,23.9504,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3501.0021,50.4500,50.1688,0.2812,94.4253,25.0122,-0.4684,3465.3317,0.0009,59.1959
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3551.4521,0.3338,0.1899,0.1439,68.9875,25.2824,NA,0.0000,24.6979,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3551.7859,49.7192,49.4576,0.2616,93.9361,25.1181,-0.0385,3515.5878,0.0010,59.2344
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3601.5051,0.3584,0.2040,0.1544,69.3350,24.4612,NA,0.0000,24.8488,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3601.8635,48.8435,48.5578,0.2857,93.4378,24.9296,0.3002,3565.4673,0.0009,58.9342
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3650.7070,0.3876,0.1934,0.1942,69.5239,24.5108,NA,0.0000,24.6070,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3651.0946,50.0584,49.7278,0.3306,93.6471,24.6175,0.4249,3615.3326,0.3077,58.5093
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3701.1530,0.4815,0.2858,0.1957,68.2062,25.7409,NA,0.0000,24.3783,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3701.6345,49.3346,49.0734,0.2612,93.4656,24.6555,-0.2790,3665.4120,0.3728,58.7883
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3750.9691,0.3454,0.1992,0.1462,68.7865,25.6058,NA,0.0000,24.0918,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3751.3145,49.9222,49.5442,0.3780,94.0469,25.0296,-0.1832,3715.4901,0.0007,58.9715
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3801.2367,0.3635,0.2064,0.1571,69.1543,24.8659,NA,0.0000,24.7195,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3801.6002,49.9720,49.7004,0.2716,93.6567,25.1420,0.4107,3765.7963,0.0014,58.5608
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3851.5722,0.5057,0.3048,0.2009,68.8267,24.6356,NA,0.0000,24.7160,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3852.0779,48.9847,48.6538,0.3309,92.9566,24.9175,0.2054,3815.7793,0.0672,58.3554
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3901.0626,0.4737,0.2649,0.2088,68.8894,24.7422,NA,0.0000,24.6541,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3901.5363,49.3065,49.0408,0.2657,93.1579,24.6962,0.3511,3865.7901,0.2916,58.0043
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3950.8428,0.3863,0.2271,0.1592,68.5476,26.5537,NA,0.0000,24.4699,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,3951.2291,51.0111,50.6265,0.3846,94.7150,24.8428,-1.0124,3916.0276,0.2774,59.0167
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4002.2402,0.4187,0.2049,0.2138,68.5467,24.2085,NA,0.0000,24.6075,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4002.6589,48.8454,48.4751,0.3703,92.3365,25.0365,1.0456,3966.1245,0.0008,57.9711
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4051.5043,0.4635,0.2965,0.1670,68.5276,26.5173,NA,0.0000,24.7092,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4051.9678,49.6717,49.4047,0.2670,94.5814,24.5900,-1.4911,4016.1872,0.4355,59.4622
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4101.6395,0.3460,0.1921,0.1539,69.4997,24.0264,NA,0.0000,24.3698,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4101.9855,48.8680,48.5934,0.2746,93.1801,24.9039,1.2174,4066.0210,0.0005,58.2448
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4150.8535,0.3790,0.1930,0.1860,69.2160,25.7615,NA,0.0000,24.5822,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4151.2325,50.5737,50.1551,0.4186,94.5985,24.3842,-0.9258,4115.7606,0.4766,59.1706
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4201.8062,0.4337,0.2640,0.1697,68.4090,25.4379,NA,0.0000,24.1616,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4202.2399,48.4086,48.1413,0.2673,93.4132,24.8373,-0.1314,4165.4513,0.0006,59.3020
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4250.6485,0.3737,0.2239,0.1498,69.8419,24.3181,NA,0.0000,24.5062,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4251.0222,50.4808,50.0835,0.3973,93.7863,25.0340,0.9355,4215.5422,0.0010,58.3665
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4301.5030,0.4043,0.2068,0.1975,68.3395,25.2138,NA,0.0000,24.6946,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4301.9073,49.3545,49.0893,0.2652,93.1490,24.8453,-0.0564,4265.7336,0.2445,58.4229
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4351.2618,0.3472,0.1963,0.1509,68.6398,25.2463,NA,0.0000,24.6061,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4351.6090,49.9067,49.5992,0.3075,93.5389,25.0443,0.0968,4315.9220,0.0424,58.3261
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4401.5157,0.3718,0.2182,0.1536,68.6765,24.7636,NA,0.0000,24.7655,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4401.8875,50.3696,50.0239,0.3457,93.0683,25.2979,0.7705,4366.5004,0.0014,57.5556
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4452.2571,0.4045,0.2073,0.1972,67.9966,27.6138,NA,0.0000,24.8621,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4452.6616,50.3798,50.1036,0.2762,95.2059,24.9869,-2.6285,4416.7836,0.1463,60.1841
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4503.0414,0.5539,0.3830,0.1709,69.8130,23.9096,NA,0.0000,24.7749,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4503.5953,48.4241,48.1523,0.2718,93.1687,25.0257,1.1673,4466.8474,0.0008,59.0168
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4552.0194,0.5011,0.2649,0.2362,69.7703,24.3755,NA,0.0000,24.7085,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4552.5205,49.8404,49.4270,0.4134,93.6447,24.3928,0.5582,4516.8068,0.5860,58.4586
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4602.3609,0.4297,0.2326,0.1971,68.1971,25.6805,NA,0.0000,24.0795,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4602.7906,49.2271,48.9642,0.2629,93.4479,24.1712,-0.4794,4566.4007,0.6244,58.9380
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4652.0177,0.3636,0.1998,0.1638,68.3920,25.8931,NA,0.0000,23.9011,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4652.3813,50.3116,49.9637,0.3479,93.9215,25.0664,0.0833,4616.5483,0.0012,58.8547
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4702.6929,0.4330,0.2310,0.2020,68.6763,25.3421,NA,0.0000,24.7462,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4703.1259,49.6195,49.3616,0.2579,93.5854,25.1869,-0.0240,4666.9328,0.0015,58.8787
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4752.7454,0.3326,0.1892,0.1434,69.1528,24.2637,NA,0.0000,24.7493,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4753.0780,49.3816,48.9533,0.4283,93.0839,25.0399,0.6436,4717.0270,0.0012,58.2351
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4802.4596,0.4250,0.2603,0.1647,68.7422,27.0851,NA,0.0000,24.7184,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4802.8846,49.4525,49.1828,0.2697,95.4023,24.5113,-2.2207,4766.9313,0.4304,60.4558
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4852.3371,0.3659,0.2020,0.1639,70.4611,24.6109,NA,0.0000,24.3030,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4852.7030,49.2738,48.9692,0.3046,94.7061,24.9773,0.8538,4816.9073,0.0016,59.6020
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4901.9768,0.3972,0.2412,0.1560,70.4096,24.2173,NA,0.0000,24.6203,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4902.3740,50.7267,50.4064,0.3203,94.2297,24.8311,0.7845,4866.8864,0.1442,58.8175
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4953.1007,0.4549,0.2563,0.1986,68.3341,25.3339,NA,0.0000,24.5401,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,4953.5556,49.0809,48.7080,0.3729,93.2131,24.5191,-0.1981,4916.8533,0.4604,59.0156
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5002.6365,0.3845,0.2334,0.1511,68.6513,25.4275,NA,0.0000,24.2686,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5003.0210,50.3613,49.9795,0.3818,93.6943,25.2926,0.7658,4967.5657,0.0556,58.2498
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5053.3823,0.4112,0.2014,0.2098,68.6256,25.0648,NA,0.0000,25.0331,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5053.7935,49.9047,49.6569,0.2478,93.2792,25.3726,0.4102,5018.3333,0.0011,57.8396
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5103.6982,0.3453,0.1953,0.1500,68.7471,26.6984,NA,0.0000,25.0495,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5104.0435,51.3342,50.9606,0.3736,95.1002,25.0346,-1.7416,5068.6627,0.1213,59.5812
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5155.3777,0.5315,0.2900,0.2415,68.8006,24.0510,NA,0.0000,24.8095,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5155.9092,48.8082,48.4767,0.3315,92.3201,25.1009,1.1319,5118.8802,0.0009,58.4493
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5204.7174,0.4509,0.2863,0.1646,68.6128,26.3283,NA,0.0000,24.8000,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5205.1683,49.7276,49.4138,0.3138,94.4902,24.4514,-1.4541,5168.8553,0.5286,59.9034
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5254.8959,0.3527,0.1976,0.1551,69.2140,24.5846,NA,0.0000,24.2284,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5255.2486,48.4896,48.2006,0.2890,93.4459,24.8173,0.6136,5218.5049,0.0009,59.2898
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5303.7382,0.5587,0.2970,0.2617,69.7736,23.9850,NA,0.0000,24.5523,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5304.2969,49.0243,48.7557,0.2686,93.1999,24.6212,0.8006,5268.1078,0.1760,58.4892
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5353.3212,0.3401,0.1864,0.1537,68.7968,25.7620,NA,0.0000,24.3923,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5353.6613,49.7051,49.4134,0.2917,94.2187,24.2348,-0.8567,5317.6343,0.5149,59.3459
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5403.3664,0.3523,0.1967,0.1556,68.7484,24.9433,NA,0.0000,24.0290,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5403.7187,48.6426,48.3729,0.2697,93.3394,24.9577,0.7619,5367.5743,0.0009,58.5840
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5452.3613,0.3421,0.1916,0.1505,69.6545,25.4751,NA,0.0000,24.6101,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5452.7034,50.8138,50.5358,0.2780,94.7875,25.1062,-0.2066,5417.8005,0.0006,58.7906
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5503.5172,0.3399,0.1903,0.1496,69.0799,24.6439,NA,0.0000,24.7732,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5503.8571,49.5385,49.2628,0.2757,93.3839,25.0644,0.3929,5467.9435,0.0009,58.3977
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5553.3956,0.3628,0.1905,0.1723,68.9098,25.2847,NA,0.0000,24.7408,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5553.7584,49.5764,49.2974,0.2790,93.8317,24.8392,-0.2364,5518.0562,0.2089,58.6341
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5603.3348,0.3473,0.1904,0.1569,69.0945,25.4851,NA,0.0000,24.6215,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5603.6821,50.1173,49.8571,0.2602,94.2323,25.1596,0.0256,5568.4061,0.0041,58.6085
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5653.7994,0.3549,0.1930,0.1619,69.2746,24.9077,NA,0.0000,24.7557,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5654.1543,50.0040,49.7242,0.2798,93.8274,25.0905,0.1393,5618.6127,0.0007,58.4692
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5704.1583,0.3606,0.1924,0.1682,68.9139,25.0178,NA,0.0000,24.7676,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5704.5189,50.1585,49.7410,0.4175,93.5711,24.8958,-0.0718,5668.6492,0.1084,58.5410
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5754.6774,0.4139,0.2015,0.2124,68.3084,24.7444,NA,0.0000,24.5858,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5755.0913,49.3471,49.0015,0.3456,92.6389,24.9700,0.5143,5718.8037,0.1027,58.0267
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5804.4384,0.4774,0.3139,0.1635,68.2618,26.0901,NA,0.0000,24.7068,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5804.9158,49.8560,49.5865,0.2695,93.8745,24.8789,-0.8954,5768.9684,0.1928,58.9221
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5854.7718,0.3721,0.1965,0.1756,68.8974,24.7195,NA,0.0000,24.6522,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5855.1439,49.5288,49.1043,0.4245,93.2448,25.0362,0.4852,5819.0520,0.0010,58.4369
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5904.6727,0.4306,0.2605,0.1701,68.7522,24.4972,NA,0.0000,24.7171,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5905.1033,49.6433,49.2341,0.4092,92.8188,24.8626,0.5299,5869.1153,0.1593,57.9070
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5954.7466,0.4041,0.2397,0.1644,68.0381,26.5969,NA,0.0000,24.6476,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,5955.1507,49.2299,48.9524,0.2775,94.2309,24.5092,-1.7088,5918.8660,0.3542,59.6158
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6004.3806,0.3456,0.1913,0.1543,69.5102,26.5618,NA,0.0000,24.2825,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6004.7262,50.0154,49.7457,0.2697,95.7264,24.8408,-1.3698,5968.5672,0.0007,60.9856
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6054.7416,0.3466,0.1949,0.1517,70.5518,23.5727,NA,0.0000,24.5869,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6055.0882,48.9415,48.6661,0.2754,93.7779,24.8540,1.3099,6018.2906,0.0006,59.6757
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6104.0297,0.4452,0.2707,0.1745,69.6904,24.6367,NA,0.0000,24.5865,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6104.4749,49.5362,49.0737,0.4625,93.8819,24.1373,0.0304,6067.8117,0.6160,59.6453
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6154.0111,0.4126,0.2044,0.2082,68.4830,25.0760,NA,0.0000,23.9102,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6154.4237,48.6795,48.4036,0.2759,93.1464,24.5687,0.7904,6117.8154,0.4251,58.8549
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6203.1032,0.3525,0.1922,0.1603,69.0356,25.4248,NA,0.0000,24.2868,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6203.4557,50.6677,50.3297,0.3380,94.1079,25.2674,0.6653,6168.4742,0.0587,58.1896
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6254.1234,0.4476,0.2511,0.1965,68.7076,26.4476,NA,0.0000,24.9863,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6254.5710,51.1856,50.7848,0.4008,94.7076,25.2436,-1.2122,6218.9770,0.0008,59.4018
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6305.7566,0.4741,0.3018,0.1723,68.7656,24.4261,NA,0.0000,24.9280,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6306.2307,48.6062,48.1489,0.4573,92.7176,25.2340,0.8137,6269.4604,0.0012,58.5881
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6354.8369,0.4006,0.2352,0.1654,69.3454,26.5146,NA,0.0000,24.9074,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6355.2375,50.4101,50.0711,0.3390,95.4594,24.7365,-1.4756,6319.7334,0.3892,60.0637
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6405.6476,0.3881,0.2328,0.1553,69.7858,23.3841,NA,0.0000,24.5221,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6406.0357,48.9746,48.6902,0.2844,92.7818,25.0224,1.9399,6369.7939,0.0011,58.1238
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6455.0103,0.3355,0.1919,0.1436,68.8296,26.8466,NA,0.0000,24.7641,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6455.3458,51.1590,50.8146,0.3444,95.3407,24.1003,-1.9405,6419.7224,0.8594,60.0643
