chain	kernel_count	start_tick	end_tick	frequency_hz	gpu_us	first	last
0	1	1788731918358721824	1788731918367151104	1000000000	8429.28	model	model
1	1	1788731918372055040	1788731918387260416	1000000000	15205.4	model	model
2	1	1788731918391800832	1788731918400232448	1000000000	8431.62	model	model
